song,start,instrument,set
data/train/violin_solo_train_MOZART - Queen of the Night - Magic Flute - violin solo.wav,3439800,violin,train
data/train/violin_solo_train_MOZART - Queen of the Night - Magic Flute - violin solo.wav,3528000,violin,train
data/train/violin_solo_train_MOZART - Queen of the Night - Magic Flute - violin solo.wav,3616200,violin,train
data/train/violin_solo_train_MOZART - Queen of the Night - Magic Flute - violin solo.wav,3704400,violin,train
data/train/violin_solo_train_MOZART - Queen of the Night - Magic Flute - violin solo.wav,3792600,violin,train
data/train/violin_solo_train_MOZART - Queen of the Night - Magic Flute - violin solo.wav,3880800,violin,train
data/train/violin_solo_train_MOZART - Queen of the Night - Magic Flute - violin solo.wav,3969000,violin,train
data/train/violin_solo_train_MOZART - Queen of the Night - Magic Flute - violin solo.wav,4057200,violin,train
data/train/violin_solo_train_MOZART - Queen of the Night - Magic Flute - violin solo.wav,4145400,violin,train
data/train/violin_solo_train_MOZART - Queen of the Night - Magic Flute - violin solo.wav,4233600,violin,train
data/train/violin_solo_train_MOZART - Queen of the Night - Magic Flute - violin solo.wav,4321800,violin,train
data/train/violin_solo_train_MOZART - Queen of the Night - Magic Flute - violin solo.wav,4410000,violin,train
data/train/violin_solo_train_MOZART - Queen of the Night - Magic Flute - violin solo.wav,4498200,violin,train
data/train/violin_solo_train_MOZART - Queen of the Night - Magic Flute - violin solo.wav,4586400,violin,train
data/train/violin_solo_train_MOZART - Queen of the Night - Magic Flute - violin solo.wav,4674600,violin,train
data/train/violin_solo_train_MOZART - Queen of the Night - Magic Flute - violin solo.wav,4762800,violin,train
data/train/violin_solo_train_MOZART - Queen of the Night - Magic Flute - violin solo.wav,4851000,violin,train
data/train/violin_solo_train_MOZART - Queen of the Night - Magic Flute - violin solo.wav,4939200,violin,train
data/train/violin_solo_train_MOZART - Queen of the Night - Magic Flute - violin solo.wav,5027400,violin,train
data/train/violin_solo_train_MOZART - Queen of the Night - Magic Flute - violin solo.wav,5115600,violin,train
data/train/violin_solo_train_MOZART - Queen of the Night - Magic Flute - violin solo.wav,5203800,violin,train
data/train/violin_solo_train_MOZART - Queen of the Night - Magic Flute - violin solo.wav,5292000,violin,train
data/train/violin_solo_train_MOZART - Queen of the Night - Magic Flute - violin solo.wav,5380200,violin,train
data/train/violin_solo_train_MOZART - Queen of the Night - Magic Flute - violin solo.wav,5468400,violin,train
data/train/violin_solo_train_MOZART - Queen of the Night - Magic Flute - violin solo.wav,5556600,violin,train
data/train/violin_solo_train_MOZART - Queen of the Night - Magic Flute - violin solo.wav,5644800,violin,train
data/train/violin_solo_train_MOZART - Queen of the Night - Magic Flute - violin solo.wav,5733000,violin,train
data/train/violin_solo_train_MOZART - Queen of the Night - Magic Flute - violin solo.wav,5821200,violin,train
data/train/violin_solo_train_MOZART - Queen of the Night - Magic Flute - violin solo.wav,5909400,violin,train
data/train/violin_solo_train_MOZART - Queen of the Night - Magic Flute - violin solo.wav,5997600,violin,train
data/train/violin_solo_train_MOZART - Queen of the Night - Magic Flute - violin solo.wav,6085800,violin,train
data/train/violin_solo_train_MOZART - Queen of the Night - Magic Flute - violin solo.wav,6174000,violin,train
data/train/violin_solo_train_MOZART - Queen of the Night - Magic Flute - violin solo.wav,6262200,violin,train
data/train/violin_solo_train_MOZART - Queen of the Night - Magic Flute - violin solo.wav,6350400,violin,train
data/train/violin_solo_train_MOZART - Queen of the Night - Magic Flute - violin solo.wav,6438600,violin,train
data/train/violin_solo_train_MOZART - Queen of the Night - Magic Flute - violin solo.wav,6526800,violin,train
data/train/violin_solo_train_MOZART - Queen of the Night - Magic Flute - violin solo.wav,6615000,violin,train
data/train/violin_solo_train_MOZART - Queen of the Night - Magic Flute - violin solo.wav,6703200,violin,train
data/train/violin_solo_train_MOZART - Queen of the Night - Magic Flute - violin solo.wav,6791400,violin,train
data/train/violin_solo_train_MOZART - Queen of the Night - Magic Flute - violin solo.wav,6879600,violin,train
data/train/violin_solo_train_MOZART - Queen of the Night - Magic Flute - violin solo.wav,6967800,violin,train
data/train/violin_solo_train_MOZART - Queen of the Night - Magic Flute - violin solo.wav,7056000,violin,train
data/train/violin_solo_train_MOZART - Queen of the Night - Magic Flute - violin solo.wav,7144200,violin,train
data/train/violin_solo_train_MOZART - Queen of the Night - Magic Flute - violin solo.wav,7232400,violin,train
data/train/violin_solo_train_MOZART - Queen of the Night - Magic Flute - violin solo.wav,7320600,violin,train
data/train/violin_solo_train_MOZART - Queen of the Night - Magic Flute - violin solo.wav,7408800,violin,train
data/train/violin_solo_train_MOZART - Queen of the Night - Magic Flute - violin solo.wav,7497000,violin,train
data/train/violin_solo_train_MOZART - Queen of the Night - Magic Flute - violin solo.wav,7585200,violin,train
data/train/violin_solo_train_MOZART - Queen of the Night - Magic Flute - violin solo.wav,7673400,violin,train
data/train/violin_solo_train_MOZART - Queen of the Night - Magic Flute - violin solo.wav,7761600,violin,train
data/train/violin_solo_train_fur elise violin.wav,0,violin,train
data/train/violin_solo_train_fur elise violin.wav,88200,violin,train
data/train/violin_solo_train_fur elise violin.wav,176400,violin,train
data/train/violin_solo_train_fur elise violin.wav,264600,violin,train
data/train/violin_solo_train_fur elise violin.wav,352800,violin,train
data/train/violin_solo_train_fur elise violin.wav,441000,violin,train
data/train/violin_solo_train_fur elise violin.wav,529200,violin,train
data/train/violin_solo_train_fur elise violin.wav,617400,violin,train
data/train/violin_solo_train_fur elise violin.wav,705600,violin,train
data/train/violin_solo_train_fur elise violin.wav,793800,violin,train
data/train/violin_solo_train_fur elise violin.wav,882000,violin,train
data/train/violin_solo_train_fur elise violin.wav,970200,violin,train
data/train/violin_solo_train_fur elise violin.wav,1058400,violin,train
data/train/violin_solo_train_fur elise violin.wav,1146600,violin,train
data/train/violin_solo_train_fur elise violin.wav,1234800,violin,train
data/train/violin_solo_train_fur elise violin.wav,1323000,violin,train
data/train/violin_solo_train_fur elise violin.wav,1411200,violin,train
data/train/violin_solo_train_fur elise violin.wav,1499400,violin,train
data/train/violin_solo_train_fur elise violin.wav,1587600,violin,train
data/train/violin_solo_train_fur elise violin.wav,1675800,violin,train
data/train/violin_solo_train_fur elise violin.wav,1764000,violin,train
data/train/violin_solo_train_fur elise violin.wav,1852200,violin,train
data/train/violin_solo_train_fur elise violin.wav,1940400,violin,train
data/train/violin_solo_train_fur elise violin.wav,2028600,violin,train
data/train/violin_solo_train_fur elise violin.wav,2116800,violin,train
data/train/violin_solo_train_fur elise violin.wav,2205000,violin,train
data/train/violin_solo_train_fur elise violin.wav,2293200,violin,train
data/train/violin_solo_train_fur elise violin.wav,2381400,violin,train
data/train/violin_solo_train_fur elise violin.wav,2469600,violin,train
data/train/violin_solo_train_fur elise violin.wav,2557800,violin,train
data/train/violin_solo_train_fur elise violin.wav,2646000,violin,train
data/train/violin_solo_train_fur elise violin.wav,2734200,violin,train
data/train/violin_solo_train_fur elise violin.wav,2822400,violin,train
data/train/violin_solo_train_fur elise violin.wav,2910600,violin,train
data/train/violin_solo_train_fur elise violin.wav,2998800,violin,train
data/train/violin_solo_train_fur elise violin.wav,3087000,violin,train
data/train/violin_solo_train_fur elise violin.wav,3175200,violin,train
data/train/violin_solo_train_fur elise violin.wav,3263400,violin,train
data/train/violin_solo_train_fur elise violin.wav,3351600,violin,train
data/train/violin_solo_train_fur elise violin.wav,3439800,violin,train
data/train/violin_solo_train_fur elise violin.wav,3528000,violin,train
data/train/violin_solo_train_fur elise violin.wav,3616200,violin,train
data/train/violin_solo_train_Mozart The Magic Flute - Pamina_s Aria for solo violin.wav,0,violin,train
data/train/violin_solo_train_Mozart The Magic Flute - Pamina_s Aria for solo violin.wav,88200,violin,train
data/train/violin_solo_train_Mozart The Magic Flute - Pamina_s Aria for solo violin.wav,176400,violin,train
data/train/violin_solo_train_Mozart The Magic Flute - Pamina_s Aria for solo violin.wav,264600,violin,train
data/train/violin_solo_train_Mozart The Magic Flute - Pamina_s Aria for solo violin.wav,352800,violin,train
data/train/violin_solo_train_Mozart The Magic Flute - Pamina_s Aria for solo violin.wav,441000,violin,train
data/train/violin_solo_train_Mozart The Magic Flute - Pamina_s Aria for solo violin.wav,529200,violin,train
data/train/violin_solo_train_Mozart The Magic Flute - Pamina_s Aria for solo violin.wav,617400,violin,train
data/train/violin_solo_train_Mozart The Magic Flute - Pamina_s Aria for solo violin.wav,705600,violin,train
data/train/violin_solo_train_Mozart The Magic Flute - Pamina_s Aria for solo violin.wav,793800,violin,train
data/train/violin_solo_train_Mozart The Magic Flute - Pamina_s Aria for solo violin.wav,882000,violin,train
data/train/violin_solo_train_Mozart The Magic Flute - Pamina_s Aria for solo violin.wav,970200,violin,train
data/train/violin_solo_train_Mozart The Magic Flute - Pamina_s Aria for solo violin.wav,1058400,violin,train
data/train/violin_solo_train_Mozart The Magic Flute - Pamina_s Aria for solo violin.wav,1146600,violin,train
data/train/violin_solo_train_Mozart The Magic Flute - Pamina_s Aria for solo violin.wav,1234800,violin,train
data/train/violin_solo_train_Mozart The Magic Flute - Pamina_s Aria for solo violin.wav,1323000,violin,train
data/train/violin_solo_train_Mozart The Magic Flute - Pamina_s Aria for solo violin.wav,1411200,violin,train
data/train/violin_solo_train_Mozart The Magic Flute - Pamina_s Aria for solo violin.wav,1499400,violin,train
data/train/violin_solo_train_Mozart The Magic Flute - Pamina_s Aria for solo violin.wav,1587600,violin,train
data/train/violin_solo_train_Mozart The Magic Flute - Pamina_s Aria for solo violin.wav,1675800,violin,train
data/train/violin_solo_train_Mozart The Magic Flute - Pamina_s Aria for solo violin.wav,1764000,violin,train
data/train/violin_solo_train_Mozart The Magic Flute - Pamina_s Aria for solo violin.wav,1852200,violin,train
data/train/violin_solo_train_Mozart The Magic Flute - Pamina_s Aria for solo violin.wav,1940400,violin,train
data/train/violin_solo_train_Mozart The Magic Flute - Pamina_s Aria for solo violin.wav,2028600,violin,train
data/train/violin_solo_train_Mozart The Magic Flute - Pamina_s Aria for solo violin.wav,2116800,violin,train
data/train/violin_solo_train_Mozart The Magic Flute - Pamina_s Aria for solo violin.wav,2205000,violin,train
data/train/violin_solo_train_Mozart The Magic Flute - Pamina_s Aria for solo violin.wav,2293200,violin,train
data/train/violin_solo_train_Mozart The Magic Flute - Pamina_s Aria for solo violin.wav,2381400,violin,train
data/train/violin_solo_train_Mozart The Magic Flute - Pamina_s Aria for solo violin.wav,2469600,violin,train
data/train/violin_solo_train_Mozart The Magic Flute - Pamina_s Aria for solo violin.wav,2557800,violin,train
data/train/violin_solo_train_Mozart The Magic Flute - Pamina_s Aria for solo violin.wav,2646000,violin,train
data/train/violin_solo_train_Mozart The Magic Flute - Pamina_s Aria for solo violin.wav,2734200,violin,train
data/train/violin_solo_train_Mozart The Magic Flute - Pamina_s Aria for solo violin.wav,2822400,violin,train
data/train/violin_solo_train_Mozart The Magic Flute - Pamina_s Aria for solo violin.wav,2910600,violin,train
data/train/violin_solo_train_Mozart The Magic Flute - Pamina_s Aria for solo violin.wav,2998800,violin,train
data/train/violin_solo_train_Mozart The Magic Flute - Pamina_s Aria for solo violin.wav,3087000,violin,train
data/train/violin_solo_train_Mozart The Magic Flute - Pamina_s Aria for solo violin.wav,3175200,violin,train
data/train/violin_solo_train_Mozart The Magic Flute - Pamina_s Aria for solo violin.wav,3263400,violin,train
data/train/violin_solo_train_Mozart The Magic Flute - Pamina_s Aria for solo violin.wav,3351600,violin,train
data/train/violin_solo_train_Mozart The Magic Flute - Pamina_s Aria for solo violin.wav,3439800,violin,train
data/train/violin_solo_train_Mozart The Magic Flute - Pamina_s Aria for solo violin.wav,3528000,violin,train
data/train/violin_solo_train_Mozart The Magic Flute - Pamina_s Aria for solo violin.wav,3616200,violin,train
data/train/violin_solo_train_Mozart The Magic Flute - Pamina_s Aria for solo violin.wav,3704400,violin,train
data/train/violin_solo_train_Mozart The Magic Flute - Pamina_s Aria for solo violin.wav,3792600,violin,train
data/train/violin_solo_train_Mozart The Magic Flute - Pamina_s Aria for solo violin.wav,3880800,violin,train
data/train/violin_solo_train_Mozart The Magic Flute - Pamina_s Aria for solo violin.wav,3969000,violin,train
data/train/violin_solo_train_Mozart The Magic Flute - Pamina_s Aria for solo violin.wav,4057200,violin,train
data/train/violin_solo_train_Mozart The Magic Flute - Pamina_s Aria for solo violin.wav,4145400,violin,train
data/train/violin_solo_train_Mozart The Magic Flute - Pamina_s Aria for solo violin.wav,4233600,violin,train
data/train/violin_solo_train_Mozart The Magic Flute - Pamina_s Aria for solo violin.wav,4321800,violin,train
data/train/violin_solo_train_Mozart The Magic Flute - Pamina_s Aria for solo violin.wav,4410000,violin,train
data/train/violin_solo_train_Mozart The Magic Flute - Pamina_s Aria for solo violin.wav,4498200,violin,train
data/train/violin_solo_train_Mozart The Magic Flute - Pamina_s Aria for solo violin.wav,4586400,violin,train
data/train/violin_solo_train_Mozart The Magic Flute - Pamina_s Aria for solo violin.wav,4674600,violin,train
data/train/violin_solo_train_Mozart The Magic Flute - Pamina_s Aria for solo violin.wav,4762800,violin,train
data/train/violin_solo_train_Mozart The Magic Flute - Pamina_s Aria for solo violin.wav,4851000,violin,train
data/train/violin_solo_train_Mozart The Magic Flute - Pamina_s Aria for solo violin.wav,4939200,violin,train
data/train/violin_solo_train_Mozart The Magic Flute - Pamina_s Aria for solo violin.wav,5027400,violin,train
data/train/violin_solo_train_Mozart The Magic Flute - Pamina_s Aria for solo violin.wav,5115600,violin,train
data/train/violin_solo_train_Mozart The Magic Flute - Pamina_s Aria for solo violin.wav,5203800,violin,train
data/train/violin_solo_train_Mozart The Magic Flute - Pamina_s Aria for solo violin.wav,5292000,violin,train
data/train/violin_solo_train_Mozart The Magic Flute - Pamina_s Aria for solo violin.wav,5380200,violin,train
data/train/violin_solo_train_Mozart The Magic Flute - Pamina_s Aria for solo violin.wav,5468400,violin,train
data/train/violin_solo_train_Mozart The Magic Flute - Pamina_s Aria for solo violin.wav,5556600,violin,train
data/train/violin_solo_train_Mozart The Magic Flute - Pamina_s Aria for solo violin.wav,5644800,violin,train
data/train/violin_solo_train_Mozart The Magic Flute - Pamina_s Aria for solo violin.wav,5733000,violin,train
data/train/violin_solo_train_Mozart The Magic Flute - Pamina_s Aria for solo violin.wav,5821200,violin,train
data/train/violin_solo_train_Mozart The Magic Flute - Pamina_s Aria for solo violin.wav,5909400,violin,train
data/train/violin_solo_train_Mozart The Magic Flute - Pamina_s Aria for solo violin.wav,5997600,violin,train
data/train/violin_solo_train_Mozart The Magic Flute - Pamina_s Aria for solo violin.wav,6085800,violin,train
data/train/violin_solo_train_Mozart The Magic Flute - Pamina_s Aria for solo violin.wav,6174000,violin,train
data/train/violin_solo_train_Mozart The Magic Flute - Pamina_s Aria for solo violin.wav,6262200,violin,train
data/train/violin_solo_train_Mozart The Magic Flute - Pamina_s Aria for solo violin.wav,6350400,violin,train
data/train/violin_solo_train_Mozart The Magic Flute - Pamina_s Aria for solo violin.wav,6438600,violin,train
data/train/violin_solo_train_Mozart The Magic Flute - Pamina_s Aria for solo violin.wav,6526800,violin,train
data/train/violin_solo_train_Mozart The Magic Flute - Pamina_s Aria for solo violin.wav,6615000,violin,train
data/train/violin_solo_train_Mozart The Magic Flute - Pamina_s Aria for solo violin.wav,6703200,violin,train
data/train/violin_solo_train_Mozart The Magic Flute - Pamina_s Aria for solo violin.wav,6791400,violin,train
data/train/violin_solo_train_Mozart The Magic Flute - Pamina_s Aria for solo violin.wav,6879600,violin,train
data/train/violin_solo_train_Mozart The Magic Flute - Pamina_s Aria for solo violin.wav,6967800,violin,train
data/train/violin_solo_train_Mozart The Magic Flute - Pamina_s Aria for solo violin.wav,7056000,violin,train
data/train/violin_solo_train_Mozart The Magic Flute - Pamina_s Aria for solo violin.wav,7144200,violin,train
